phrase,tsne_0,tsne_1,label
classify boolean satisfiability problems,4.782175769884312,2.0023499273979932,non-cs
classify patterns,0.7719511037522057,0.180222663459783,non-cs
classify problems,1.9761981589329392,1.4287596643296492,non-cs
classifying computational problems according,6.954795197033886,-1.0980015316149043,non-cs
claude shannon produced,-1.3713139048827312,0.44453679846072885,non-cs
clean separation,-6.336654466405351,1.5591213661399255,non-cs
clear structure,-7.402975954719321,-2.1013370945699656,non-cs
clearly defined concepts produced,-4.558368488261414,-6.822068599606459,non-cs
client side object participating,1.3489261099125343,-2.8560372593944705,non-cs
climate model run,3.648125833429693,-1.0965833601964006,non-cs
climate timescales,1.4022007632851852,-0.27418402245521745,non-cs
closed control loop,-1.2931486682703306,9.349614873366132,non-cs
closely connected,-6.517370325442982,-5.81001871919937,non-cs
closely related,-5.99780881283141,-4.780962015913435,non-cs
closely related application,-4.426508813475625,-5.400009257442888,non-cs
closely related concepts,-4.447025966671511,-5.339359794436694,non-cs
closer look,-5.207358941471587,-4.623368968313038,non-cs
cmos transistors,6.364210143843312,-0.2936257344485167,non-cs
code modulation,0.5649638106780622,0.764645376811577,non-cs
code reuse,4.818775720764167,-0.6715442983444386,non-cs
code stylometry attributes authorship,3.787079266431276,-1.645080732768018,non-cs
coded character sets,1.6727694397523083,0.5202866145553205,non-cs
cognitive architecture refers,4.985652663764318,-3.0668047549487483,non-cs
cognitive dimensions of notations,3.5467471967383646,-2.9904686873918758,non-cs
coined around 1992,1.6572092850297198,1.709117049912055,non-cs
collect call  domotic appliance control,4.801547987662817,-0.7221376253914742,non-cs
collecting information,0.776111152201762,-4.176502220183969,non-cs
collective behavior,-1.3974862841518028,-2.314237262035736,non-cs
columns consisting,-0.7961266656674998,-0.4426221317255565,non-cs
combinatorial chemistry,6.2306634726674535,-0.510299699282999,non-cs
combinatorial optimization problem studied,6.401012474190009,-0.39660507743077167,non-cs
combine process,2.271617836950753,-0.23916573212406778,non-cs
combined using max pooling,0.11745001142221059,0.025002961717769792,non-cs
combines reinforcement learning,2.5215779224736523,-3.054514235083705,non-cs
commercial application,0.7495182132156968,-1.7887265084948607,non-cs
commercial augmented reality experiences,3.9986760949988214,-1.7661756976657386,non-cs
common among,-7.38986031487464,-3.6789627749823395,non-cs
common example,-5.810768392792073,-3.944555047342862,non-cs
common industrial robots,5.318045313522775,-0.38367064735369244,non-cs
common lossless compression algorithms,-2.3756246464628155,5.600476118685192,non-cs
common objection,-3.8554165562129685,3.6937063205308664,non-cs
common ones,-6.53478868580012,-1.1847724549646892,non-cs
common passwords,-0.3816751751840644,-2.6248017308479943,non-cs
common subexpression elimination,-1.2971575160868218,4.632965026118346,non-cs
commonly accepted definition,-6.261983245537761,-4.250400970732592,non-cs
commonly considered,-6.1661964722966,-2.9667445521885236,non-cs
commonly known,-6.339950768147344,-3.894575496705599,non-cs
commonly occurring data items,-0.7563151714805952,-4.53678981636278,non-cs
commonly referred,-5.621576787038954,-3.866541293321301,non-cs
communicate data,2.602936841176454,-4.686598693134579,non-cs
communicate information clearly,-3.9144536426035135,-7.321492782080879,non-cs
communication protocol,0.14733701617299677,-3.465457185746279,non-cs
communication protocol developed,2.444072288127734,-3.4759377921220502,non-cs
communications security,0.7233073452965502,-2.268766207201326,non-cs
compact form,-5.998503502675772,5.3146367171803215,non-cs
compact representation,-5.742571456254519,4.505391628806449,non-cs
comparatively small field,-5.475396157295729,6.403421058746247,non-cs
compare new problem instances,2.240517559239594,-1.3854945298260426,non-cs
compare outcomes,0.2501682803621214,-2.373384064101373,non-cs
compare performance,-0.036948168119611755,-2.7833734463336515,non-cs
comparison operations,1.547070306179362,-1.0711114661828927,non-cs
comparison sort must,-1.462804229344674,-0.7690158562664583,non-cs
competitive learning include vector quantization,5.640274958345979,-2.460557768047532,non-cs
compiler fails,1.9435849187187926,9.777621755534824,non-cs
complete overview,-5.468153617902008,-5.116917459866654,non-cs
completely random states,-3.20467642907535,11.27500168397444,non-cs
complex extensions exist,-0.5098066904731546,-2.4792627628243755,non-cs
complex images,-2.480935589568116,0.8810016980595573,non-cs
complex plane,-0.8584233290435557,1.3574771871383866,non-cs
complex schemes,-1.8146766768502511,1.6711209339442405,non-cs
component parts,-0.6316364008171497,-0.8016199871408742,non-cs
compose network services,3.1120899885502626,-3.016611976827111,non-cs
composite pattern describes,-0.06886375536310516,1.4777620830323561,non-cs
compositions uniformly,-6.294134812314984,-0.8273797932952136,non-cs
compression rate,-1.2436647093140598,0.9650017172618501,non-cs
computability theorists,4.090556292104187,-3.0239233865416004,non-cs
computational chemistry,8.133738327508535,-0.3160145840100711,non-cs
computational cognitive science,8.285187264106206,-1.271183362885773,non-cs
computational complexity theory focuses,7.444416614747846,0.39851488150588354,non-cs
computational complexity theory tries,7.480339778858774,0.37446392238500203,non-cs
computational devices proposed,6.034252204755433,-2.6076658099657886,non-cs
computational electrodynamics modelling technique,6.790548398645356,-1.491848873632098,non-cs
computational instantiation,4.586409318846323,-2.205228672692045,non-cs
computational intelligence therefore provides solutions,3.9672273710912926,-4.436071109888405,non-cs
computational learning theory studies,8.768044890497455,-1.5496368390678543,non-cs
computational resources needed,2.531970406869059,-0.49840506279645225,non-cs
computational systems,5.701179930929306,-1.6187182669742988,non-cs
computationally intelligent,-0.21144674545739373,-3.1578411430366455,non-cs
computed independently,-4.3799922099818565,6.7182390945198085,non-cs
computer graphics need,5.572998942299901,1.0659923512890908,non-cs
computer intensive simulations,4.755382324866508,0.5325093208136807,non-cs
computer monitor using,6.623423230509669,-1.9863751888690224,non-cs
computer program trained,7.157162863262969,-1.3039607414730416,non-cs
computer programming technique used,9.051795679726014,-1.4977707192440946,non-cs
computer science field focus,8.545265609660001,-1.5630104970287713,non-cs
computer science originated,8.220137492687419,-1.7385621222066747,non-cs
computer using,5.7411572551600925,-1.3367654634492776,non-cs
computerized handling,4.208053419359179,-1.6781101285658306,non-cs
computers using,6.359327036146066,-0.8465691786895639,non-cs
computing examples,5.617493975169754,-2.725849975412087,non-cs
concept extends,-3.368983707483529,-5.379373824849588,non-cs
concepts related,-2.6359467812510697,-4.315243318623497,non-cs
concerned scientists states,1.018271968332838,1.3347613104401415,non-cs
concurrency control,3.5685980909405206,-1.523164730445529,non-cs
conditional dependencies via,0.312375922883105,1.0099796051178167,non-cs
configuring routers,6.090065357086584,-2.213293769624225,non-cs
conflicting objectives,-2.3839812724051996,5.3926171409067996,non-cs
connected components,-1.2001066320684464,-3.4524612950854814,non-cs
conquer recurrences provides,1.0928979623489823,-1.8885146033417506,non-cs
considerable overlap,-3.888941096981015,1.2068803133367179,non-cs
considered feasible,-7.232627759081017,-3.8931398815986276,non-cs
considered forms,-1.8603663393597392,-2.2599161010972257,non-cs
consistent idea,-7.8575675527341815,-3.003184422115726,non-cs
consistent standards,-6.7212593228942765,-3.388287873451161,non-cs
constant feedback loops,-3.151484889274318,-2.025041062627906,non-cs
constant initialization vector,-4.0157595714024685,-2.3930424954408283,non-cs
constitute animal brains,0.9799548819215071,-1.857804691847794,non-cs
constraint programming approach,5.924090083211214,-0.3287809181454582,non-cs
constraint programming takes,5.213306085759307,0.16780026694237574,non-cs
construct subsets,0.9305945252136697,-2.171658755887205,non-cs
constructed using vacuum tubes,0.7323469239620054,3.208137471936453,non-cs
constructing algorithms,7.013411217815672,-1.6006591032883357,non-cs
construction using mosfets,1.0774917948810867,-0.24356810642138885,non-cs
consumer electronics,4.128551292637983,-1.219120931686103,non-cs
contain precautionary measures,-1.6044973092172503,-1.568321225476967,non-cs
containing significant overlap,-3.7421065126143453,-1.5101387918656317,non-cs
contains selected columns,-0.32372290306788326,-0.4872968599115024,non-cs
contiguously accessed array elements within,0.18958921956675792,-4.148244263362791,non-cs
continuous manner,-5.894143751129131,-1.7310918099792871,non-cs
continuous mathematics,1.2721054325595438,-0.7905062247937136,non-cs
control moving,-3.03055792241935,-2.9746930849086026,non-cs
conveniently eliminates rounding errors,-3.42711646918389,2.08421025193501,non-cs
conventional electronic adc,-1.0286909844002083,4.5337687027617575,non-cs
conventionally drawing,-3.908139781832719,1.4969645280209587,non-cs
converts strings,-0.6244241102643298,-1.2685164073491197,non-cs
convincingly simulating emotions,-3.7142377543797025,-4.349672758442398,non-cs
convolutional networks may include local,0.9751518879058634,-0.7156791136442875,non-cs
conway berners,-1.3234153135137097,1.9738485241732087,non-cs
core algorithm concepts,2.010053472522135,-3.555102271273413,non-cs
core competency,-4.124430330429231,-3.528163219981373,non-cs
core ideas,-2.8505472550536637,-3.991064076062786,non-cs
core principles,-3.5592023496356027,-4.067156031168591,non-cs
core processor,4.214801637344126,-1.5235482801251596,non-cs
correct answer,-7.082394453715931,-3.955169988834148,non-cs
corresponding information systems,1.1963714667161078,-5.084318894468439,non-cs
coupled forecast system,0.9149054663976469,-2.346235975277978,non-cs
create computer algorithms,9.849895281811564,-1.8835366813933103,non-cs
create different visualizations,1.7992515289236866,3.000621093194016,non-cs
create low,-3.992716480281807,7.354663250150093,non-cs
created every year,-1.6606196276457417,-1.2395547940409721,non-cs
creating either static lookup tables,4.231469522671471,2.636035383787528,non-cs
creating object,1.3870052591316389,-3.896343424305643,non-cs
creative technologies defines cognitive architecture,6.129995017831871,-3.891129719791057,non-cs
creators olle regardt,-0.40281827754750066,-1.655356075584151,non-cs
credit card number  preparation,4.855308055416918,0.19695452930938948,non-cs
crew greater situational awareness,-2.52389747236804,-5.592220284148784,non-cs
critical path,-2.1655794468927922,-1.8773816114497575,non-cs
cross section,-0.8573357822442599,-1.1004194714086508,non-cs
cryptographic hash function designed,6.730553076200151,2.75251318649168,non-cs
cryptographic mechanism often used,3.432721522909581,0.6099719377877205,non-cs
cryptographically protected way,2.2322884821829865,2.20033361807722,non-cs
current ceo,-0.40447453752112306,-1.9785209810386615,non-cs
current location estimates,-1.6051035020250717,-1.2526220076763528,non-cs
current value,-3.2692110595266675,-1.6242607040006405,non-cs
currently considered,-4.18185972780098,-0.8444752936552886,non-cs
cut theorem,1.20308365342893,1.478452207098002,non-cs
cut theorem follows,0.8274904014220421,-1.9201154241674334,non-cs
cut theorem refers,2.113218445796375,1.009878515710523,non-cs
data element representing,3.645813687679339,-2.8019068007920307,non-cs
data items,2.0899957456044413,-2.5625711288534387,non-cs
data model explicitly determines,0.10265579515369394,-5.975747356282393,non-cs
data model may specify,2.9665845496843457,-3.0819782242775027,non-cs
data modeling defines,6.041686529493623,-3.546010444702694,non-cs
data processing industry,7.392175693999582,-2.2343783513207014,non-cs
data structure returns,3.471047547082518,-2.930064789008884,non-cs
data visualization refers,4.30086154329382,-2.9141253050596347,non-cs
data visualization uses statistical graphics,5.006623406139102,0.49601705133727664,non-cs
database schema design approach,9.001406710418886,-2.2684513963098807,non-cs
database tuning aims,5.2547778172508135,-2.5374310616860165,non-cs
database tuning describes,7.182753789102847,-1.704672434771074,non-cs
david bau,-0.876448910584444,2.096998100537839,non-cs
david musser,-0.6277037727522066,0.9174946973558379,non-cs
david rumelhart,-0.7228606632790732,0.9384028063638208,non-cs
david wheeler,-0.4665617880244243,0.5507664890817964,non-cs
dc magnetic,0.703911142447358,0.9602377061967133,non-cs
de morgan,-1.218408183871265,0.7338354177550606,non-cs
deadlocks occur,1.3990547278944516,5.0787435886675105,non-cs
decentralized system composed,-2.3644644076086077,0.048707747809718496,non-cs
deceptively simple singleton pattern,-5.746600494095526,2.8263503745965304,non-cs
decimal point,-0.8393007783207953,5.436430417699297,non-cs
declarative programming paradigm concerned,5.488082372212008,0.4512311198070264,non-cs
defer initialization,-0.42442814021785535,6.890917048579665,non-cs
defined sixth normal form,-1.6403455257390032,0.4809821618658315,non-cs
defined using,-1.898518035397253,-2.930147317303685,non-cs
defines extensions,1.110064035206373,-3.2771564697770126,non-cs
defining characteristic,-1.6451698953236362,-3.3076669931033953,non-cs
degree two,-2.368597829351622,0.766712816401292,non-cs
delegated path discovery,-0.16290619598084552,-2.8180752711753483,non-cs
deliberately restricted,-3.164511920137645,8.688101545738126,non-cs
denormal numbers,-0.6741871848408149,8.365027998210262,non-cs
denotational semantics,1.070604857870706,-0.4881924772145166,non-cs
density regions,-1.5074752224365287,0.640091458823197,non-cs
